t_s,est_n_m,est_e_m,est_vn_mps,est_ve_mps,est_bax_mps2,est_bay_mps2,height_used_m,flow_vn_mps,flow_ve_mps,flow_valid,flow_reason,safety_mode,warnings,innov_vn_mps,innov_ve_mps,true_n_m,true_e_m,true_vn_mps,true_ve_mps,true_alt_m,of_quality,texture_class
57.33,1.4864717865473334,-0.8587292328308683,0.039485311097971966,-0.06913407811532116,-0.0012534613366245162,0.0015550181618784373,1.0147399451202452,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4856411667460734,-0.928422592507829,0.061638587218407,-0.0610377444336524,0.9948021005038716,,textured_floor
57.34,1.4868642033775037,-0.8594243231692692,0.03899805493605245,-0.06988398956479663,-0.0012534613366245162,0.0015550181618784373,0.9948868429763217,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4862564971452714,-0.9290325565012988,0.0615330399198065,-0.0609963993469583,0.9950382779398717,,textured_floor
57.35,1.4872451032663498,-0.8601152610557115,0.037181922833225224,-0.06830358772369403,-0.0012534613366245162,0.0015550181618784373,0.985558301875972,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.486870787525057,-0.9296421122826222,0.0614290379785586,-0.0609555781323453,0.9952731807746892,,textured_floor
57.36,1.4898579921165558,-0.8614437842311573,0.038683325151759464,-0.06883075624180957,-0.0012909939975380706,0.0015659143572237773,0.9850719744392107,0.09086643293957948,-0.08309063119034739,1,OK,OP_VALID,,0.05356563661674977,-0.014637673225586553,1.487484053499369,-0.9302512651067488,0.0613265974311913,-0.0609152824126683,0.995506801368194,214.79014176508423,textured_floor
57.370000000000005,1.4902462931877904,-0.8621333820641153,0.038976889095147495,-0.06908881034971041,-0.0012909939975380706,0.0015659143572237773,0.9793383200988438,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4880963108407,-0.9308600202444977,0.0612257341330912,-0.0608755137748737,0.9957391321784856,,textured_floor
57.38,1.4906281513165356,-0.8628337532439537,0.037394736653901445,-0.07098542561802315,-0.0012909939975380706,0.0015659143572237773,0.982138417076159,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4887075754782728,-0.931468382982197,0.0611264637572862,-0.0608362737699453,0.9959701657623312,,textured_floor
57.39,1.49100536722133,-0.86354259863416,0.03804844430497584,-0.0707836524232779,-0.0012909939975380706,0.0015659143572237773,0.9934945251844671,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4893178634962052,-0.9320763586213257,0.0610288017932402,-0.0607975639128517,0.996199894775595,,textured_floor
57.4,1.4916308548150652,-0.8635111577483662,0.03860757026653537,-0.07126262296176887,-0.001295115533287947,0.0015534271363864996,0.9880414457304145,0.04276834315015965,-0.05791417633898602,1,OK,OP_VALID,,0.004304301082053007,0.013808908789110272,1.4899271911316618,-0.9326839524781506,0.0609327635456614,-0.0607593856824953,0.9964283119736652,225.8752232446183,textured_floor
57.41,1.4920201911268902,-0.8642224520027183,0.039259692098470966,-0.07099622790868196,-0.001295115533287947,0.0015534271363864996,0.9725195284596466,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4905355747729951,-0.9332911698833672,0.0608383641333266,-0.0607217405216623,0.9966554102118704,,textured_floor
57.42,1.4924141729694391,-0.8649374641029385,0.03953667641127114,-0.07200619213529814,-0.001295115533287947,0.0015534271363864996,0.9896313965056676,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.491143030957874,-0.933898016181737,0.060745618487917,-0.0606846298369745,0.9968811824458924,,textured_floor
57.43,1.4928106310465148,-0.8656507420155429,0.039754939003892424,-0.07064939038560364,-0.001295115533287947,0.0015534271363864996,0.9984982564498905,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.491749576371403,-0.9345044967317252,0.0606545413528698,-0.0606480549988413,0.9971056217321728,,textured_floor
57.44,1.4938980209423915,-0.8660283860236292,0.04034079632404571,-0.07008627797698974,-0.001306743012929224,0.0015479651693797768,0.9922446189810924,0.058445291971341316,-0.06119186148357892,1,OK,OP_VALID,,0.018527474255250607,0.009102218355459206,1.4923552278442254,-0.9351106169051394,0.0605651472822422,-0.0606120173414148,0.9973287212283116,209.2876780566745,textured_floor
57.45,1.4943032981106505,-0.8667205009614138,0.040714637327722264,-0.0683367095798681,-0.001306743012929224,0.0015479651693797768,0.9841334467639228,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.492960002350621,-0.9357163820867648,0.0604774506395914,-0.0605765181625444,0.9975504741934612,,textured_floor
57.46,1.4947022447010758,-0.8674088543197697,0.03907468075733478,-0.0693339620913269,-0.001306743012929224,0.0015479651693797768,0.961920796737617,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4935639170065895,-0.936321797674002,0.0603914655968673,-0.0605415587237341,0.9977708739887124,,textured_floor
57.47,1.495085555515288,-0.8680968452365595,0.03758748208513926,-0.06826422126668259,-0.001306743012929224,0.0015479651693797768,1.0151630787075174,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.494166989067923,-0.9369268690765032,0.0603072061333211,-0.0605071402501001,0.9979899140774768,,textured_floor
57.48,1.49834657207344,-0.8706236809366955,0.03865252484224682,-0.0709559287035588,-0.0013553588063473926,0.0015792026681367695,0.9976136564709824,0.08474598904018851,-0.09939180871890449,1,OK,OP_VALID,,0.04789795485672399,-0.029549102480934147,1.4947692359282672,-0.9375316017158064,0.0602246860344254,-0.0604732639303307,0.9982075880258594,230.83542275776517,textured_floor
57.49,1.4987314288806022,-0.8713329824760702,0.03831883659014748,-0.07090437917128282,-0.0013553588063473926,0.0015792026681367695,1.0032320907567294,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4953706751171754,-0.938136001024973,0.0601439188908134,-0.0604399309166464,0.9984238895030269,,textured_floor
57.5,1.499115197442581,-0.8720450212966345,0.03843487580564302,-0.07150338494161454,-0.0013553588063473926,0.0015792026681367695,1.001349835625696,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4959713242981476,-0.9387400724482206,0.060064918097228,-0.0604071423247627,0.9986388122815688,,textured_floor
57.51,1.4994998454414197,-0.8727623322605789,0.038494723962107916,-0.07195880784729693,-0.0013553588063473926,0.0015792026681367695,1.006309378850763,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4965712012666623,-0.9393438214405592,0.0599876968514884,-0.0603748992338528,0.9988523502378532,,textured_floor
57.52,1.5029604619231096,-0.87363557497785,0.041101599613236894,-0.07250544521978937,-0.0014073377639686562,0.0015820610591660992,1.00267158650321,0.08836873394075499,-0.07419517778252803,1,OK,OP_VALID,,0.04917628018062058,-0.0017579818010498294,1.4971703239481975,-0.939947253467424,0.059912268153471,-0.0603432026865128,0.9990644973523748,232.48848757150355,textured_floor
57.53,1.5033751861791613,-0.8743646080476396,0.04184325159710867,-0.07330116873814908,-0.0014073377639686562,0.0015820610591660992,1.0007537109004583,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4977687103962385,-0.9405503740043116,0.0598386448041032,-0.0603120536887275,0.9992752477100952,,textured_floor
57.54,1.5037893354907348,-0.8751033948189755,0.040986610717596884,-0.07445618552904254,-0.0014073377639686562,0.0015820610591660992,1.0109288124358142,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.498366378790282,-0.9411531885364098,0.0597668394043751,-0.0602814532098381,0.9994845955007816,,textured_floor
57.55,1.5041991980964993,-0.8758502413121745,0.040985910435320114,-0.07491311311078233,-0.0014073377639686562,0.0015820610591660992,1.0143541290756726,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4989633474338258,-0.941755702558235,0.0596968643543641,-0.0602514021825101,0.9996925350193328,,textured_floor
57.56,1.5075147266228248,-0.8769587659734387,0.0419117195057583,-0.07516882313064546,-0.0014566867528616198,0.001588481525995034,1.0206392043386099,0.11338032026275077,-0.08301220657304874,1,OK,OP_VALID,,0.07328422153057576,-0.008042640315524763,1.4995596347523483,-0.942357921573262,0.059628731852274,-0.0602219015027047,0.9998990606661026,214.85080180712276,textured_floor
57.57,1.5079318235605124,-0.8777064182197568,0.04150766803173283,-0.07436162613299883,-0.0014566867528616198,0.001588481525995034,0.9876310023130372,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5001552592912832,-0.9429598510935584,0.0595624538934911,-0.0601929520296489,1.0001041669472155,,textured_floor
57.58,1.5083471078507076,-0.87844936393357,0.04154919000734505,-0.07422751662967425,-0.0014566867528616198,0.001588481525995034,1.004047663516175,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.50075023971398,-0.9435614966394168,0.0594980422696548,-0.0601645545858091,1.0003078484748755,,textured_floor
57.59,1.5087477327697312,-0.8791882744145546,0.038575793797349406,-0.07355457956717204,-0.0014566867528616198,0.001588481525995034,0.9764399705745743,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.501344594799657,-0.9441628637389852,0.0594355085677411,-0.0601367099568645,1.0005100999676706,,textured_floor
57.6,1.5095835489235863,-0.8799348593252743,0.04064073359947431,-0.07474995160784423,-0.0014641924999794663,0.001588623555556263,0.9934929311686912,0.055102092054935124,-0.0747208941073034,1,OK,OP_VALID,,0.014736935348914258,2.9611222776212975e-05,1.5019383434413491,-0.944763957927902,0.0593748641691659,-0.0601094188916834,1.000710916250864,200.02344583674136,textured_floor
57.61,1.5099913245581642,-0.8806845547888672,0.04091439331615206,-0.07518914111077377,-0.0014641924999794663,0.001588623555556263,0.9979568710371415,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.502531504643838,-0.9453647847489252,0.0593161202488987,-0.0600826821022989,1.0009102922566888,,textured_floor
57.620000000000005,1.5103969625556881,-0.8814343220808437,0.04021320618857708,-0.07476431728445215,-0.0014641924999794663,0.001588623555556263,1.0122170709058542,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.503124097521584,-0.945965349751564,0.0592592877745953,-0.060056500263888,1.0011082230246269,,textured_floor
57.63,1.5108057546185834,-0.8821807766812139,0.041545206390490266,-0.07452660278961701,-0.0014641924999794663,0.001588623555556263,0.9995385514852918,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5037161412966416,-0.9465656584917116,0.0592043775057446,-0.0600308740147501,1.0013047037016856,,textured_floor
57.64,1.5130102750947225,-0.8827938408559486,0.042234012873992144,-0.0752481236899608,-0.0014947658175672842,0.0015865520285829546,1.0115875394192602,0.0869782511212941,-0.07123570039454788,1,OK,OP_VALID,,0.045864821888614626,0.004112911225993179,1.5043076552965695,-0.9471657165312743,0.05915139999283,-0.0600058039562889,1.0014997295426675,213.41677510211048,textured_floor
57.65,1.513432000674155,-0.8835431618318772,0.04211110301252898,-0.0746160714958011,-0.0014947658175672842,0.0015865520285829546,0.9965190205944215,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.504898658952335,-0.9477655294378045,0.0591003655765088,-0.0599812906529932,1.0016932959104332,,textured_floor
57.66,1.5138503473229812,-0.8842921517784013,0.04155822675273244,-0.07518191780905727,-0.0014947658175672842,0.0015865520285829546,0.9932235011212464,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5054891717962031,-0.9483651027841288,0.0590512843868045,-0.0599573346324215,1.001885398276155,,textured_floor
57.67,1.5142717731246782,-0.8850473244278747,0.042726933586618165,-0.07585261208555037,-0.0014947658175672842,0.0015865520285829546,0.9900488736736262,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.506079213459626,-0.9489644421479806,0.0590041663423164,-0.0599339363851864,1.002076032219568,,textured_floor
57.68,1.5169210710349483,-0.8851116116514027,0.043829429161888395,-0.07513613092745788,-0.001532887004272317,0.001575053393488575,1.0126217060088674,0.10381807629337117,-0.055549902126235486,1,OK,OP_VALID,,0.06137860588716926,0.020040048840762013,1.5066688036711204,-0.94956355311163,0.0589590211494453,-0.0599110963649405,1.0022651934292102,209.71849809321728,textured_floor
57.69,1.5173590609888772,-0.8858635272120489,0.04376856162392024,-0.07524698120179026,-0.001532887004272317,0.001575053393488575,0.9967793558590695,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5072579622541369,-0.9501624412615136,0.0589158583016332,-0.0598888149883644,1.0024528777026602,,textured_floor
57.7,1.5178007792454833,-0.8866184372587105,0.04457508969726381,-0.07573502813045176,-0.001532887004272317,0.001575053393488575,0.9662569389750638,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5078467091249232,-0.9507611121878652,0.0588746870786204,-0.0598670926351552,1.0026390809467642,,textured_floor
57.71,1.518248110284199,-0.8873785013327476,0.04489111804587527,-0.07627778667701214,-0.001532887004272317,0.001575053393488575,1.0123559453011637,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5084350642903803,-0.9513595714843456,0.0588355165457189,-0.0598459296480168,1.0028237991778577,,textured_floor
57.72,1.5189938813807653,-0.8879208156592039,0.04490651229410442,-0.07711463546650739,-0.001538025968468445,0.0015712433232136609,0.9890738148495104,0.050923168013520335,-0.07243102563176437,1,OK,OP_VALID,,0.0062020639347220505,0.004827939140115714,1.5090230478459117,-0.951957824747672,0.0587983555530991,-0.0598253263326516,1.00300702852198,221.77462365122148,textured_floor
57.73,1.5194466111678449,-0.888693921686574,0.04563944512180624,-0.07750657000754886,-0.001538025968468445,0.0015712433232136609,1.0060854179539853,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5096106799732625,-0.9525558775772496,0.0587632127350962,-0.0598052829577531,1.0031887652150853,,textured_floor
57.74,1.5199120533660997,-0.889464659136833,0.04744899452911483,-0.0766409200441719,-0.001538025968468445,0.0015712433232136609,0.9864394028950336,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5101979809383577,-0.9531537355747997,0.0587300965095296,-0.0597857997550004,1.0033690056032396,,textured_floor
57.75,1.5203869204934648,-0.8902306518775291,0.047524430943902365,-0.07655762809508065,-0.001538025968468445,0.0015712433232136609,1.0037686290960834,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.510784971089128,-0.9537514043439902,0.0586990150770397,-0.0597668769190539,1.003547746142818,,textured_floor
57.76,1.5196144641376388,-0.8908328368297826,0.046621956947315725,-0.07582314334481714,-0.0015166443086351172,0.001568261336378906,0.9606868265581499,0.00807113842207589,-0.07139948838353116,1,OK,OP_VALID,,-0.039338700886555514,0.004514063410441527,1.511371670853333,-0.9543488894900656,0.0586699764204418,-0.0597485146075517,1.0037249834006907,203.07523889377387,textured_floor
57.77,1.5200804339484069,-0.8915896062709088,0.04657200520624616,-0.07553074488034256,-0.0015166443086351172,0.001568261336378906,1.0033956355382232,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5119581007363736,-0.9549461966194768,0.0586429883040931,-0.0597307129411084,1.003900714054405,,textured_floor
57.78,1.5205507202325959,-0.8923477048762994,0.04748525163157982,-0.0760889761978252,-0.0015166443086351172,0.001568261336378906,0.9909529123582725,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5125442813191063,-0.9555433313395096,0.0586180582732806,-0.0597134720033147,1.0040749348923572,,textured_floor
57.79,1.5210227577334103,-0.893115959613124,0.04692224853132881,-0.07756197116711346,-0.0015166443086351172,0.001568261336378906,0.9852396147863576,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5131302332556424,-0.9561402992579172,0.0585951936536204,-0.0596967918407381,1.004247642813961,,textured_floor
57.8,1.52177130332564,-0.89466655165384,0.04676945395259931,-0.07892886170501946,-0.0015213231798597297,0.001581572404153319,1.0158767168492209,0.057933608394596416,-0.10830591663486491,1,OK,OP_VALID,,0.011348313091814416,-0.02986164503468472,1.5137159772711473,-0.9567371059825464,0.0585744015504766,-0.0596806724629253,1.0044188348298069,191.78949804134385,textured_floor
57.81,1.5222322386288092,-0.8954595209310118,0.04541760668117734,-0.07966499372924124,-0.0015213231798597297,0.001581572404153319,1.0028091423595733,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.514301534159631,-0.9573337571209704,0.0585556888483962,-0.0596651138424063,1.0045885080618135,,textured_floor
57.82,1.5226810966555684,-0.8962600842846936,0.04435399867065348,-0.08044767700716189,-0.0015213231798597297,0.001581572404153319,1.0010965668625393,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5148869247817371,-0.9579302582801174,0.0585390622105586,-0.0596501159146986,1.004756659743376,,textured_floor
57.83,1.5231215947494434,-0.8970614192421829,0.04374562010438196,-0.07981931449071854,-0.0015213231798597297,0.001581572404153319,0.9940633253050619,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5154721700625196,-0.9585266150659004,0.0585245280782432,-0.0596356785783146,1.004923287219504,,textured_floor
57.84,1.5260119917602366,-0.8945165338450896,0.04503390645251013,-0.07704338137397353,-0.0015643238416056004,0.0015245610694486196,1.018501168600864,0.07153119930748841,-0.03994523048143739,1,OK,OP_VALID,,0.028022536613579174,0.0392336038768905,1.5160572909892227,-0.9591228330828484,0.0585120926703139,-0.0596218016947684,1.0050883879469537,244.2485493707617,textured_floor
57.85,1.5264681606128345,-0.8952783886226753,0.046199864067116944,-0.0753275741432106,-0.0015643238416056004,0.0015245610694486196,0.9987337289531864,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.51664230860905,-0.9597189179337342,0.0585017619827178,-0.0596084850885854,1.005251959494352,,textured_floor
57.86,1.5269317614258657,-0.8960352546346141,0.046520298539155576,-0.07604562824459364,-0.0015643238416056004,0.0015245610694486196,1.0277204389928107,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.51722724402693,-0.9603148752192072,0.0584935417880032,-0.0595957285473126,1.0054139995423164,,textured_floor
57.870000000000005,1.5273922485742888,-0.8967902107302858,0.04557713114542992,-0.07494559088965358,-0.0015643238416056004,0.0015245610694486196,1.0240099997432526,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5178121184032785,-0.9609107105374226,0.0584874376348526,-0.0595835318215301,1.0055745058835657,,textured_floor
57.88,1.5276476525655311,-0.8969374290370703,0.044653514840450596,-0.0734656782001143,-0.0015610701100800602,0.0015142113740248115,1.027103621260014,0.04055975889690476,-0.061569729686520386,1,OK,OP_VALID,,-0.004223512634866693,0.01227300541208362,1.5183969529517547,-0.9615064294836712,0.0584834548476319,-0.0595718946248649,1.0057334764230228,224.5257081056088,textured_floor
57.89,1.5280990501992906,-0.897673366094442,0.04562601191146846,-0.07372173327424732,-0.0015610701100800602,0.0015142113740248115,1.0204047070454065,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5189817689370142,-0.9621020376500112,0.0584815985259587,-0.0595608166340043,1.0058909091779136,,textured_floor
57.9,1.5285590280707024,-0.8984091055070221,0.0463695623708942,-0.07342614924179201,-0.0015610701100800602,0.0015142113740248115,0.9969568205979855,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5195665876724571,-0.9626975406248984,0.0584818735442842,-0.0595502974887127,1.0060468022778557,,textured_floor
57.91,1.5290218858326334,-0.8991390860052139,0.04620199001530857,-0.07256995039659096,-0.0015610701100800602,0.0015142113740248115,1.0069875519500422,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.520151430517972,-0.963292943992817,0.0584842845514937,-0.0595403367918481,1.0062011539649431,,textured_floor
57.92,1.5284068639207329,-0.8986617877326633,0.04502770093292039,-0.07201759371721952,-0.001542765329344901,0.001493106479261522,1.0033093329454175,0.012720369703711785,-0.036788117442245145,1,OK,OP_VALID,,-0.03300146086269891,0.03598638879372477,1.5207363188776777,-0.9638882533339108,0.0584888359705239,-0.059530934109381,1.006353962593821,206.48800050804692,textured_floor
57.93,1.52886102768611,-0.8993829278231943,0.045805052142523076,-0.07221042438901407,-0.001542765329344901,0.001493106479261522,1.0190720484681108,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5213212741976574,-0.9644834742236148,0.0584955319979959,-0.0595220889704138,1.0065052266317556,,textured_floor
57.94,1.5293146346095006,-0.9001084612717006,0.04491633253557788,-0.07289626531229672,-0.001542765329344901,0.001493106479261522,1.006496077044759,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5219063179636962,-0.9650786122322867,0.0585043766038663,-0.0595138008672023,1.0066549446586963,,textured_floor
57.95,1.5297653100717075,-0.9008474459994741,0.04521875990574901,-0.07490068024229905,-0.001542765329344901,0.001493106479261522,1.0031561444043118,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5224914716990072,-0.9656736729248386,0.0585153735310936,-0.0595060692551781,1.00680311536733,,textured_floor
57.96,1.5280479100884972,-0.9000753762688423,0.04550739462276778,-0.07392360745692446,-0.0015053822478763741,0.0014661550001750588,1.0318086514932203,0.005300039386976868,-0.04664502796254722,1,OK,OP_VALID,,-0.041609558386049184,0.028229900711037058,1.5230767569619603,-0.9662686618603684,0.0585285262953231,-0.0594988935529725,1.0069497375631309,228.39467435435617,textured_floor
57.97,1.52850337996481,-0.9008180946699889,0.04558658063979678,-0.07462007277242959,-0.0015053822478763741,0.0014661550001750588,1.0021857655603166,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5236621953438063,-0.9668635845917928,0.0585438381845878,-0.0594922731424414,1.0070948101643988,,textured_floor
57.98,1.528955824635653,-0.9015694757118659,0.04490235352881994,-0.07565613560300995,-0.0015053822478763741,0.0014661550001750588,0.9978761690484486,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5242478084663966,-0.9674584466654796,0.0585613122590259,-0.0594862073686924,1.0072383322022964,,textured_floor
57.99,1.5294058136109308,-0.9023249560044705,0.045095441526693744,-0.07543992291782602,-0.0015053822478763741,0.0014661550001750588,1.0013539527595945,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.524833617979903,-0.9680532536208808,0.0585809513506161,-0.0594806955401122,1.0073803028208734,,textured_floor
58.0,1.5303518708409054,-0.9014111116634677,0.044981777462765465,-0.07568781666743991,-0.0015144893788406233,0.0014371743069216967,1.0235815321581616,0.05647648037303225,-0.034962158907012104,1,OK,OP_VALID,,0.011798150695541902,0.04180077129296079,1.5254196455605322,-0.9686480109901648,0.0586027580629292,-0.0594757369283957,1.007520721277088,216.8629123724244,textured_floor
58.01,1.5307953787408226,-0.9021658181108708,0.04371980252068914,-0.0752534728132285,-0.0015144893788406233,0.0014371743069216967,1.0104749925763765,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.526005912908241,-0.9692427242978504,0.0586267347708966,-0.0594713307685772,1.0076595869408198,,textured_floor
58.02,1.531234721304269,-0.9029169630999065,0.0441487101685115,-0.07497552499385693,-0.0015144893788406233,0.0014371743069216967,1.0146703621758588,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.526592441744447,-0.9698373990604412,0.0586528836205969,-0.0594674762590616,1.0077968992948751,,textured_floor
58.03,1.531680243799883,-0.9036687581108327,0.0449557889543236,-0.07538347719141333,-0.0015144893788406233,0.0014371743069216967,1.0114708611190002,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5271792538097375,-0.9704320407860576,0.0586812065290574,-0.0594641725616578,1.0079326579349854,,textured_floor
58.04,1.533885006834253,-0.903511084559122,0.04572594133912544,-0.07499286818182062,-0.0015453676292780491,0.0014217875198747243,0.9751896999804393,0.08891845580562216,-0.05181439320716119,1,OK,OP_VALID,,0.04431060024283645,0.023778475310516578,1.5277663708615783,-0.971026654974074,0.0587117051840747,-0.0594614188016135,1.0080668625698013,215.09920236328148,textured_floor
58.05,1.5343405516070796,-0.90426657817997,0.04538301322620127,-0.07610585598783379,-0.0015453676292780491,0.0014217875198747243,0.9921753792123493,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5283538146720188,-0.9716212471147504,0.0587443810440515,-0.0594592140676508,1.0081995130208738,,textured_floor
58.06,1.5347898683629781,-0.905025601597377,0.04448033795346852,-0.07569882749348143,-0.0015453676292780491,0.0014217875198747243,1.0041511994308816,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5289416070253972,-0.9722158226888704,0.0587792353378498,-0.0594575574120032,1.0083306092226356,,textured_floor
58.07,1.5352335487676885,-0.9057826056218572,0.04425574298860089,-0.07570197740259225,-0.0015453676292780491,0.0014217875198747243,1.0131789548597543,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.529529769716044,-0.9728103871673748,0.058816269064662,-0.0594564478504549,1.008460151222369,,textured_floor
58.08,1.5355606083750064,-0.9078588542329168,0.043639421396653805,-0.07651521634494984,-0.0015429941103583162,0.0014447889014493503,0.9938311472527096,0.04133939533881377,-0.10851497158387959,1,OK,OP_VALID,,-0.0023610095918307206,-0.03284820569654738,1.5301183245459828,-0.9734049460109988,0.0588554829938992,-0.0594558843623799,1.0085881391801717,216.09038216432813,textured_floor
58.09,1.5359923862359277,-0.9086229883989614,0.04271615078759619,-0.07631161686389144,-0.0015429941103583162,0.0014447889014493503,0.9934953623513417,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5307072933226338,-0.9739995046699064,0.0588968776650955,-0.0594558658907833,1.0087145733689118,,textured_floor
58.1,1.536426818229464,-0.909388934410653,0.04417024791967246,-0.07687758547445843,-0.0015429941103583162,0.0014447889014493503,1.0041574303964969,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.531296697856512,-0.97459406858333,0.0589404533878304,-0.0594563913423444,1.0088394541741783,,textured_floor
58.11,1.5368703309434626,-0.9101643983012513,0.044532294880057034,-0.07821519264520937,-0.0015429941103583162,0.0014447889014493503,1.0288464763695935,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5318865599589289,-0.9751886431792046,0.0589862102416679,-0.0594574595874597,1.0089627820942242,,textured_floor
58.120000000000005,1.5393329503857658,-0.9111637339637871,0.04615650210664494,-0.07769522756637481,-0.0015781852822508034,0.0014492951033779128,0.9768087950127796,0.08480643025635777,-0.08139534667582755,1,OK,OP_VALID,,0.039949358962563214,-0.003824519050467254,1.53247690143969,-0.9757832338738076,0.0590341480761127,-0.0594590694602886,1.0090845577399,225.95541923665445,textured_floor
58.13,1.5397974609407892,-0.9119384612101341,0.04674560889803957,-0.07725022170306979,-0.0015781852822508034,0.0014492951033779128,0.969452939649069,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5330677441047955,-0.9763778460713955,0.059084266510583,-0.0594612197587998,1.0092047818345842,,textured_floor
58.14,1.540267734089472,-0.9127136557920246,0.04730902083850575,-0.07778869467505979,-0.0015781852822508034,0.0014492951033779128,1.035339487046529,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5336591097541397,-0.9769724851638436,0.0591365649344017,-0.0594639092448189,1.0093234552141048,,textured_floor
58.15,1.540738686804751,-0.9134907673362599,0.04688152221733298,-0.07763361417204466,-0.0015781852822508034,0.0014492951033779128,0.9864974272617012,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5342510201792074,-0.9775671565302844,0.0591910425068031,-0.0594671366440777,1.009440578826653,,textured_floor
58.16,1.5408300503068237,-0.9127186217758408,0.046703331060286006,-0.07577367917886631,-0.001572083579757394,0.0014220975054893615,1.0034796834865711,0.03469288669884193,-0.029404520030975063,1,OK,OP_VALID,,-0.012267642428738554,0.04736213307591615,1.534843497160777,-0.978161865536747,0.0592476981569578,-0.0594709006462648,1.009556153732691,206.46656523104352,textured_floor
58.17,1.541295357190596,-0.9134726395487196,0.04635804569412142,-0.07502987539682146,-0.001572083579757394,0.0014220975054893615,0.987171356448716,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.5354365624666173,-0.9787566175357978,0.0593065305840141,-0.0594751999050768,1.009670181104852,,textured_floor
58.18,1.5417604814547647,-0.9142258408557922,0.04666680713962746,-0.07561038601772373,-0.001572083579757394,0.0014220975054893615,1.0052467153524574,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.536030237849189,-0.9793514178661804,0.059367538257157,-0.0594800330382718,1.0097826622278356,,textured_floor
